name,book,profile,label,qty_normal,qty_accel,qty_defensive,qty_approach,accel_dd_frac,accel_min_pnl,defensive_dd_frac,approach,approach_mult,governor,daily_stop,daily_stop_value,streak,day_profit_frac,n_paths,P(pass),P(pass)_se,P(breach),P(timeout),median_days_to_pass,p75_days_to_pass,p90_days_to_pass,p95_days_to_pass,P(pass <=10d),P(pass <=14d),P(pass <=20d),P(pass <=30d),median_trades_to_pass,median_max_drawdown_before_pass,probability_consistency_rule_delays_pass,average_adjusted_profit_target,expected_number_of_attempts,expected_evaluation_cost,expected_evaluation_cost_note,expected_evaluation_cost_status,mean_accel_days,max_executable,cap_note,qty_normal_used,qty_accel_used,EVAL_STATES,mode
Q2_FIXED__DSTOP_R15,NQ,MFFU_RAPID_EOD_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,R,1.5,none,0.0,2500,0.5384,0.009970465184734361,0.4616,0.0,17.0,25.0,33.0,39.0,0.20579494799405645,0.4034175334323923,0.6233283803863299,0.8573551263001485,59.0,1092.7,0.0,3000.0,1.8573551263001487,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__DSTOP_FRAC35,NQ,MFFU_RAPID_EOD_50K,qty,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,frac_dd,0.35,none,0.0,2500,0.5988,0.009802827347250383,0.4012,0.0,19.0,28.0,38.0,43.0,0.14896459585838343,0.3306613226452906,0.5584502338009352,0.8122912491649966,65.0,1190.4,0.0,3000.0,1.6700066800267201,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__DSTOP_USD400,NQ,MFFU_RAPID_EOD_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,dollar,400.0,none,0.0,2500,0.5764,0.009882571325318123,0.4236,0.0,20.0,33.0,47.0,57.0,0.17765440666204024,0.34073560027758504,0.5170020818875781,0.7126995142262318,71.0,1148.3999999999992,0.0,3000.0,1.7349063150589867,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__DSTOP_USD600,NQ,MFFU_RAPID_EOD_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,dollar,600.0,none,0.0,2500,0.5572,0.009934347688701056,0.4428,0.0,20.0,33.0,50.0,61.0,0.18951902368987797,0.34960516870064606,0.5240488155061019,0.7135678391959799,69.0,1134.0,0.0,3000.0,1.7946877243359654,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__DSTOP_R15,NQ,MFFU_RAPID_EOD_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,R,1.5,none,0.0,2500,0.5588,0.009930610454549106,0.4412,0.0,20.0,32.0,47.0,58.0,0.17752326413743735,0.33786685755189694,0.5239799570508232,0.7222619899785254,69.0,1156.3999999999999,0.0,3000.0,1.789549033643522,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_DEF50__DSTOP_FRAC35,NQ,MFFU_RAPID_EOD_50K,qty,2,2,1,1,1.01,0.0,0.5,NONE,1.5,none,frac_dd,0.35,none,0.0,2500,0.6032,0.00978467700028979,0.3968,0.0,22.0,38.0,56.0,67.64999999999986,0.15848806366047746,0.2957559681697613,0.45557029177718833,0.6651193633952255,78.0,1291.2,0.0,3000.0,1.6578249336870028,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
COMBINED_Q2_FIXED__DSTOP_FRAC35_DSTOP_FRAC35,NQ,FUNDEDNEXT_FLEX_50K,combined,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,frac_dd,0.35,none,0.0,2500,0.5628,0.009920809644378829,0.4372,0.0,14.0,21.0,29.0,34.700000000000045,0.30845771144278605,0.5145700071073206,0.7199715707178393,0.9225302061122956,49.0,976.8000000000175,0.0,2500.0,1.7768301350390903,124.36034115138592,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
COMBINED_Q2_FIXED__DSTOP_FRAC35_DSTOP_FRAC35,NQ,MFFU_RAPID_EOD_50K,combined,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,frac_dd,0.35,none,0.0,2500,0.6012,0.00979302935766048,0.3988,0.0,19.0,29.0,38.0,43.0,0.16966067864271456,0.31603459747172324,0.5442448436460412,0.782435129740519,67.0,1208.9999999999998,0.0,3000.0,1.6633399866932803,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__DSTOP_FRAC35,NQ,FUNDEDNEXT_FLEX_50K,final,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,frac_dd,0.35,none,0.0,10000,0.5718,0.004948179059007465,0.4282,0.0,14.0,21.0,28.0,34.0,0.3111227701993704,0.5171388597411682,0.7436166491780343,0.9204267226302904,49.0,968.4000000000087,0.0,2500.0,1.7488632388947185,122.40293809024134,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
COMBINED_Q2_FIXED__DSTOP_FRAC35_DSTOP_FRAC35,NQ,MFFU_RAPID_EOD_50K,final,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,frac_dd,0.35,none,0.0,10000,0.6029,0.0048929703657389955,0.3971,0.0,19.0,28.0,38.0,45.0,0.17316304528114115,0.3302371869298391,0.5495106982915906,0.7925029026372533,66.0,1188.0,0.0,3000.0,1.658649859014762,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__DSTOP_FRAC35_25k,NQ,FUNDEDNEXT_FLEX_50K,top25k,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,frac_dd,0.35,none,0.0,25000,0.56476,0.00313564119375926,0.43524,0.0,14.0,21.0,29.0,34.0,0.31709044549897303,0.5173879169912884,0.7407748424109356,0.9193285643459168,49.0,968.4000000000087,0.0,2500.0,1.7706636447340462,123.92874849493589,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
COMBINED_Q2_FIXED__DSTOP_FRAC35_DSTOP_FRAC35_25k,NQ,MFFU_RAPID_EOD_50K,top25k,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,frac_dd,0.35,none,0.0,25000,0.59504,0.003104624926782622,0.40496,0.0,19.0,28.0,38.0,44.0,0.1713498252218338,0.3365824146275881,0.5506184458187685,0.8038451196558215,66.0,1183.2999999999997,0.0,3000.0,1.6805592901317559,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",bootstrap
Q2_FIXED__DSTOP_FRAC35_CHRONO,NQ,FUNDEDNEXT_FLEX_50K,chrono,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,frac_dd,0.35,none,0.0,1500,0.5993333333333334,0.012652612085754964,0.40066666666666667,0.0,15.0,22.0,30.0,36.09999999999991,0.3181312569521691,0.489432703003337,0.7030033370411568,0.9110122358175751,51.0,1010.4000000000233,0.0,2500.0,1.668520578420467,116.77975528364848,FundedNext first_5=69.99 then 79.99; geometric attempts until first pass,CONFIRMED,0.0,9,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",chrono
COMBINED_Q2_FIXED__DSTOP_FRAC35_DSTOP_FRAC35_CHRONO,NQ,MFFU_RAPID_EOD_50K,chrono,2,2,2,1,1.01,0.0,0.0,NONE,1.5,none,frac_dd,0.35,none,0.0,1500,0.6266666666666667,0.012488809805997142,0.37333333333333335,0.0,19.0,28.0,35.0,40.0,0.16489361702127658,0.3276595744680851,0.5553191489361702,0.8074468085106383,67.0,1291.1999999999998,0.0,3000.0,1.5957446808510638,,"MFFU evaluation purchase price is REQUIRES_CONFIRMATION — attempts reported, dollar cost not invented",REQUIRES_CONFIRMATION,0.0,12,OK,2,2,"['EVAL_NORMAL', 'EVAL_ACCELERATE', 'EVAL_DEFENSIVE', 'EVAL_TARGET_APPROACH', 'EVAL_LOCKOUT', 'PASSED']",chrono
