candidate,contract,direction,entry_adverse_ticks,entry_fill,entry_theo,entry_ts,event_id,exit_px,exit_ts,expiry_sec,extras,first_of_day,opening_bar,outcome,penetration_points,points,points_after_cost,r_after_cost,r_multiple,reclaim_lag_sec,reclaim_mode,reclaim_ts,risk_points,risk_usd,seconds_from_rth_open,session_bucket,side,sl_buffer_ticks,status,stop,target,target_r,trading_date
B,NQU5,SHORT,1.0,23655.0,23655.25,1754662320,NQ|NQU5|PDH|2025-08-08|1754662200,23678.75,1754663220,300,{},True,False,STOP_HIT,7.5,-23.75,-23.95,-1.0084210526315789,-1.0,60,close_1m,1754662320,23.75,475.0,2400,1000_1130,pdh_sweep,1,ENTERED,23678.75,23619.375,1.5,2025-08-08
B,NQU5,SHORT,1.0,23719.25,23719.5,1754919060,NQ|NQU5|PDH|2025-08-11|1754919000,23702.375,1754919060,300,{},True,True,TARGET_HIT,6.25,16.875,16.675,1.4822222222222223,1.5,0,close_1m,1754919060,11.25,225.0,0,0930_1000,pdh_sweep,1,ENTERED,23730.5,23702.375,1.5,2025-08-11
B,NQU5,LONG,1.0,23857.5,23857.25,1755265440,NQ|NQU5|PDL|2025-08-15|1755265260,23835.75,1755265500,300,{},True,False,STOP_HIT,5.25,-21.75,-21.95,-1.0091954022988505,-1.0,120,close_1m,1755265440,21.75,435.0,660,0930_1000,pdl_sweep,1,ENTERED,23835.75,23890.125,1.5,2025-08-15
B,NQZ5,LONG,1.0,24501.75,24501.5,1758116100,NQ|NQZ5|PDL|2025-09-17|1758116040,,1758116100,300,{},True,False,AMBIGUOUS,3.25,,,,,0,close_1m,1758116100,6.0,120.0,240,0930_1000,pdl_sweep,1,ENTERED,24495.75,24510.75,1.5,2025-09-17
B,NQZ5,SHORT,1.0,24802.75,24803.0,1758290040,NQ|NQZ5|PDH|2025-09-19|1758289980,24780.25,1758291000,300,{},True,False,TARGET_HIT,1.5,22.5,22.3,1.4866666666666668,1.5,0,close_1m,1758290040,15.0,300.0,1380,0930_1000,pdh_sweep,1,ENTERED,24817.75,24780.25,1.5,2025-09-19
B,NQZ5,LONG,1.0,24782.25,24782.0,1758726720,NQ|NQZ5|PDL|2025-09-24|1758726660,24790.5,1758726780,300,{},True,False,TARGET_HIT,3.5,8.25,8.05,1.4636363636363638,1.5,0,close_1m,1758726720,5.5,110.0,6060,1000_1130,pdl_sweep,1,ENTERED,24776.75,24790.5,1.5,2025-09-24
B,NQZ5,SHORT,1.0,24690.75,24691.0,1758893640,NQ|NQZ5|PDH|2025-09-26|1758893580,24700.0,1758893640,300,{},True,False,STOP_HIT,3.0,-9.25,-9.45,-1.0216216216216216,-1.0,0,close_1m,1758893640,9.25,185.0,180,0930_1000,pdh_sweep,1,ENTERED,24700.0,24676.875,1.5,2025-09-26
B,NQZ5,SHORT,1.0,25249.5,25249.75,1759844220,NQ|NQZ5|PDH|2025-10-07|1759844160,25263.5,1759845300,300,{},True,False,STOP_HIT,10.5,-14.0,-14.2,-1.0142857142857142,-1.0,0,close_1m,1759844220,14.0,280.0,360,0930_1000,pdh_sweep,1,ENTERED,25263.5,25228.5,1.5,2025-10-07
B,NQZ5,SHORT,1.0,26178.5,26178.75,1761917460,NQ|NQZ5|PDH|2025-10-31|1761917400,26146.625,1761917640,300,{},True,True,TARGET_HIT,17.0,31.875,31.675,1.4905882352941178,1.5,0,close_1m,1761917460,21.25,425.0,0,0930_1000,pdh_sweep,1,ENTERED,26199.75,26146.625,1.5,2025-10-31
B,NQZ5,LONG,1.0,25569.5,25569.25,1762353060,NQ|NQZ5|PDL|2025-11-05|1762353000,25530.5,1762353060,300,{},True,True,STOP_HIT,13.25,-39.0,-39.2,-1.005128205128205,-1.0,0,close_1m,1762353060,39.0,780.0,0,0930_1000,pdl_sweep,1,ENTERED,25530.5,25628.0,1.5,2025-11-05
B,NQZ5,LONG,1.0,24099.5,24099.25,1763737380,NQ|NQZ5|PDL|2025-11-21|1763737320,,1763737380,300,{},True,False,AMBIGUOUS,3.0,,,,,0,close_1m,1763737380,4.75,95.0,1920,1000_1130,pdl_sweep,1,ENTERED,24094.75,24106.625,1.5,2025-11-21
B,NQZ5,SHORT,1.0,24990.75,24991.0,1764091740,NQ|NQZ5|PDH|2025-11-25|1764091380,25002.25,1764091860,300,{},True,False,STOP_HIT,8.5,-11.5,-11.7,-1.017391304347826,-1.0,300,close_1m,1764091740,11.5,230.0,10380,1130_1330,pdh_sweep,1,ENTERED,25002.25,24973.5,1.5,2025-11-25
B,NQZ5,SHORT,1.0,,,,NQ|NQZ5|PDH|2025-11-28|1764340320,,,300,{},True,False,,9.0,,,,,,close_1m,,,,120,0930_1000,pdh_sweep,1,EXPIRED,,,1.5,2025-11-28
B,NQZ5,SHORT,1.0,25476.75,25477.0,1764685860,NQ|NQZ5|PDH|2025-12-02|1764685800,25501.0,1764685920,300,{},True,True,STOP_HIT,5.0,-24.25,-24.45,-1.0082474226804123,-1.0,0,close_1m,1764685860,24.25,485.0,0,0930_1000,pdh_sweep,1,ENTERED,25501.0,25440.375,1.5,2025-12-02
B,NQZ5,SHORT,1.0,25668.5,25668.75,1764791760,NQ|NQZ5|PDH|2025-12-03|1764791700,25671.5,1764791760,300,{},True,False,STOP_HIT,1.25,-3.0,-3.2,-1.0666666666666667,-1.0,0,close_1m,1764791760,3.0,60.0,19500,1330_1530,pdh_sweep,1,ENTERED,25671.5,25664.0,1.5,2025-12-03
B,NQZ5,LONG,1.0,25583.0,25582.75,1765290720,NQ|NQZ5|PDL|2025-12-09|1765290660,25562.75,1765290780,300,{},True,False,STOP_HIT,1.75,-20.25,-20.45,-1.0098765432098764,-1.0,0,close_1m,1765290720,20.25,405.0,60,0930_1000,pdl_sweep,1,ENTERED,25562.75,25613.375,1.5,2025-12-09
B,NQZ5,LONG,1.0,25575.0,25574.75,1765382280,NQ|NQZ5|PDL|2025-12-10|1765382100,25550.0,1765382400,300,{},True,False,STOP_HIT,9.75,-25.0,-25.2,-1.008,-1.0,120,close_1m,1765382280,25.0,500.0,5100,1000_1130,pdl_sweep,1,ENTERED,25550.0,25612.5,1.5,2025-12-10
B,NQZ5,LONG,1.0,25530.5,25530.25,1765464480,NQ|NQZ5|PDL|2025-12-11|1765464420,25526.0,1765464480,300,{},True,False,STOP_HIT,2.5,-4.5,-4.7,-1.0444444444444445,-1.0,0,close_1m,1765464480,4.5,90.0,1020,0930_1000,pdl_sweep,1,ENTERED,25526.0,25537.25,1.5,2025-12-11
B,NQH6,SHORT,1.0,25415.0,25415.25,1765981920,NQ|NQH6|PDH|2025-12-17|1765981860,25365.5,1765982160,300,{},True,False,TARGET_HIT,3.75,49.5,49.3,1.493939393939394,1.5,0,close_1m,1765981920,33.0,660.0,60,0930_1000,pdh_sweep,1,ENTERED,25448.0,25365.5,1.5,2025-12-17
B,NQH6,SHORT,1.0,,,,NQ|NQH6|PDH|2025-12-19|1766154660,,,300,{},True,False,,18.0,,,,,,close_1m,,,,60,0930_1000,pdh_sweep,1,EXPIRED,,,1.5,2025-12-19
B,NQH6,SHORT,1.0,25804.0,25804.25,1766586660,NQ|NQH6|PDH|2025-12-24|1766586600,25827.75,1766589000,300,{},True,True,STOP_HIT,7.0,-23.75,-23.95,-1.0084210526315789,-1.0,0,close_1m,1766586660,23.75,475.0,0,0930_1000,pdh_sweep,1,ENTERED,25827.75,25768.375,1.5,2025-12-24
B,NQH6,SHORT,1.0,25876.25,25876.5,1766759460,NQ|NQH6|PDH|2025-12-26|1766759400,25910.5,1766759640,300,{},True,True,STOP_HIT,18.25,-34.25,-34.45,-1.0058394160583943,-1.0,0,close_1m,1766759460,34.25,685.0,0,0930_1000,pdh_sweep,1,ENTERED,25910.5,25824.875,1.5,2025-12-26
B,NQH6,LONG,1.0,25679.75,25679.5,1767191460,NQ|NQH6|PDL|2025-12-31|1767191400,25663.25,1767191520,300,{},True,True,STOP_HIT,4.75,-16.5,-16.7,-1.012121212121212,-1.0,0,close_1m,1767191460,16.5,330.0,0,0930_1000,pdl_sweep,1,ENTERED,25663.25,25704.5,1.5,2025-12-31
B,NQH6,SHORT,1.0,25827.75,25828.0,1767796860,NQ|NQH6|PDH|2026-01-07|1767796800,25838.5,1767796860,300,{},True,False,STOP_HIT,0.5,-10.75,-10.95,-1.0186046511627906,-1.0,0,close_1m,1767796860,10.75,215.0,600,0930_1000,pdh_sweep,1,ENTERED,25838.5,25811.625,1.5,2026-01-07
B,NQH6,SHORT,1.0,,,,NQ|NQH6|PDH|2026-01-21|1769009700,,,300,{},True,False,,9.25,,,,,,close_1m,,,,3900,1000_1130,pdh_sweep,1,EXPIRED,,,1.5,2026-01-21
B,NQH6,LONG,1.0,,,,NQ|NQH6|PDL|2026-01-29|1769697240,,,300,{},True,False,,17.25,,,,,,close_1m,,,,240,0930_1000,pdl_sweep,1,EXPIRED,,,1.5,2026-01-29
B,NQH6,SHORT,1.0,25940.25,25940.5,1770129060,NQ|NQH6|PDH|2026-02-03|1770129000,25921.875,1770129060,300,{},True,True,TARGET_HIT,2.75,18.375,18.175,1.4836734693877551,1.5,0,close_1m,1770129060,12.25,245.0,0,0930_1000,pdh_sweep,1,ENTERED,25952.5,25921.875,1.5,2026-02-03
B,NQH6,LONG,1.0,24767.75,24767.5,1771525260,NQ|NQH6|PDL|2026-02-19|1771525200,24796.25,1771525500,300,{},True,False,TARGET_HIT,3.0,28.5,28.3,1.4894736842105263,1.5,0,close_1m,1771525260,19.0,380.0,13800,1130_1330,pdl_sweep,1,ENTERED,24748.75,24796.25,1.5,2026-02-19
B,NQH6,LONG,1.0,24828.75,24828.5,1772732940,NQ|NQH6|PDL|2026-03-05|1772732880,24818.75,1772732940,300,{},True,False,STOP_HIT,7.0,-10.0,-10.2,-1.02,-1.0,0,close_1m,1772732940,10.0,200.0,11880,1130_1330,pdl_sweep,1,ENTERED,24818.75,24843.75,1.5,2026-03-05
B,NQH6,SHORT,1.0,25046.25,25046.5,1773149460,NQ|NQH6|PDH|2026-03-10|1773149400,25066.75,1773149460,300,{},True,True,STOP_HIT,8.5,-20.5,-20.7,-1.0097560975609756,-1.0,0,close_1m,1773149460,20.5,410.0,0,0930_1000,pdh_sweep,1,ENTERED,25066.75,25015.5,1.5,2026-03-10
B,NQH6,SHORT,1.0,24770.0,24770.25,1773688260,NQ|NQH6|PDH|2026-03-16|1773688200,,,300,{},True,False,,11.0,,,,,0,close_1m,1773688260,46.5,930.0,20400,1330_1530,pdh_sweep,1,REJECT_STOP_TOO_WIDE,24816.5,,1.5,2026-03-16
B,NQM6,LONG,1.0,25229.5,25229.25,1776087060,NQ|NQM6|PDL|2026-04-13|1776087000,25215.5,1776087060,300,{},True,True,STOP_HIT,6.5,-14.0,-14.2,-1.0142857142857142,-1.0,0,close_1m,1776087060,14.0,280.0,0,0930_1000,pdl_sweep,1,ENTERED,25215.5,25250.5,1.5,2026-04-13
B,NQM6,LONG,1.0,26658.75,26658.5,1776696720,NQ|NQM6|PDL|2026-04-20|1776696660,,,300,{},True,False,,18.25,,,,,0,close_1m,1776696720,47.75,955.0,4860,1000_1130,pdl_sweep,1,REJECT_STOP_TOO_WIDE,26611.0,,1.5,2026-04-20
B,NQM6,SHORT,1.0,26820.75,26821.0,1776779940,NQ|NQM6|PDH|2026-04-21|1776779880,26830.5,1776779940,300,{},True,False,STOP_HIT,2.5,-9.75,-9.95,-1.0205128205128204,-1.0,0,close_1m,1776779940,9.75,195.0,1680,0930_1000,pdh_sweep,1,ENTERED,26830.5,26806.125,1.5,2026-04-21
B,NQM6,SHORT,1.0,26868.5,26868.75,1776864660,NQ|NQM6|PDH|2026-04-22|1776864600,26831.75,1776864720,300,{},True,True,TARGET_HIT,7.5,36.75,36.55,1.4918367346938775,1.5,0,close_1m,1776864660,24.5,490.0,0,0930_1000,pdh_sweep,1,ENTERED,26893.0,26831.75,1.5,2026-04-22
B,NQM6,SHORT,1.0,27088.5,27088.75,1776952140,NQ|NQM6|PDH|2026-04-23|1776952080,27066.75,1776952200,300,{},True,False,TARGET_HIT,9.75,21.75,21.55,1.486206896551724,1.5,0,close_1m,1776952140,14.5,290.0,1080,0930_1000,pdh_sweep,1,ENTERED,27103.0,27066.75,1.5,2026-04-23
B,NQM6,SHORT,1.0,,,,NQ|NQM6|PDH|2026-05-11|1778506200,,,300,{},True,True,,5.0,,,,,,close_1m,,,,0,0930_1000,pdh_sweep,1,EXPIRED,,,1.5,2026-05-11
B,NQM6,SHORT,1.0,29111.0,29111.25,1779283920,NQ|NQM6|PDH|2026-05-20|1779283860,29135.75,1779283920,300,{},True,False,STOP_HIT,9.0,-24.75,-24.95,-1.0080808080808081,-1.0,0,close_1m,1779283920,24.75,495.0,60,0930_1000,pdh_sweep,1,ENTERED,29135.75,29073.875,1.5,2026-05-20
B,NQM6,SHORT,1.0,30688.25,30688.5,1780415820,NQ|NQM6|PDH|2026-06-02|1780415760,30697.25,1780415880,300,{},True,False,STOP_HIT,4.0,-9.0,-9.2,-1.0222222222222221,-1.0,0,close_1m,1780415820,9.0,180.0,8760,1130_1330,pdh_sweep,1,ENTERED,30697.25,30674.75,1.5,2026-06-02
B,NQM6,SHORT,1.0,29727.25,29727.5,1781011860,NQ|NQM6|PDH|2026-06-09|1781011800,29695.75,1781011860,300,{},True,True,TARGET_HIT,5.0,31.5,31.3,1.4904761904761905,1.5,0,close_1m,1781011860,21.0,420.0,0,0930_1000,pdh_sweep,1,ENTERED,29748.25,29695.75,1.5,2026-06-09
B,NQM6,SHORT,1.0,29245.5,29245.75,1781199240,NQ|NQM6|PDH|2026-06-11|1781199180,,1781199240,300,{},True,False,AMBIGUOUS,10.0,,,,,0,close_1m,1781199240,14.75,295.0,14580,1330_1530,pdh_sweep,1,ENTERED,29260.25,29223.375,1.5,2026-06-11
B,NQU6,LONG,1.0,30617.75,30617.5,1781620380,NQ|NQU6|PDL|2026-06-16|1781620320,30601.0,1781620380,300,{},True,False,STOP_HIT,3.5,-16.75,-16.95,-1.0119402985074626,-1.0,0,close_1m,1781620380,16.75,335.0,3720,1000_1130,pdl_sweep,1,ENTERED,30601.0,30642.875,1.5,2026-06-16
B,NQU6,LONG,1.0,29335.0,29334.75,1782480660,NQ|NQU6|PDL|2026-06-26|1782480600,,,300,{},True,True,,3.75,,,,,0,close_1m,1782480660,43.25,865.0,0,0930_1000,pdl_sweep,1,REJECT_STOP_TOO_WIDE,29291.75,,1.5,2026-06-26
B,NQU6,LONG,1.0,29253.0,29252.75,1783517460,NQ|NQU6|PDL|2026-07-08|1783517400,,,300,{},True,True,,9.0,,,,,0,close_1m,1783517460,52.25,1045.0,0,0930_1000,pdl_sweep,1,REJECT_STOP_TOO_WIDE,29200.75,,1.5,2026-07-08
B,NQU6,SHORT,1.0,,,,NQ|NQU6|PDH|2026-07-20|1784554200,,,300,{},True,True,,18.0,,,,,,close_1m,,,,0,0930_1000,pdh_sweep,1,EXPIRED,,,1.5,2026-07-20
B,NQU6,LONG,1.0,28246.75,28246.5,1785162120,NQ|NQU6|PDL|2026-07-27|1785162060,28210.75,1785162120,300,{},True,False,STOP_HIT,1.5,-36.0,-36.2,-1.0055555555555555,-1.0,0,close_1m,1785162120,36.0,720.0,3060,1000_1130,pdl_sweep,1,ENTERED,28210.75,28300.75,1.5,2026-07-27
B,NQU6,LONG,1.0,27945.75,27945.5,1785245460,NQ|NQU6|PDL|2026-07-28|1785245400,27928.5,1785245460,300,{},True,True,STOP_HIT,10.25,-17.25,-17.45,-1.0115942028985507,-1.0,0,close_1m,1785245460,17.25,345.0,0,0930_1000,pdl_sweep,1,ENTERED,27928.5,27971.625,1.5,2026-07-28
B,NQU6,SHORT,1.0,28716.75,28717.0,1785768000,NQ|NQU6|PDH|2026-08-03|1785767940,28733.25,1785768060,300,{},True,False,STOP_HIT,7.25,-16.5,-16.7,-1.012121212121212,-1.0,0,close_1m,1785768000,16.5,330.0,4140,1000_1130,pdh_sweep,1,ENTERED,28733.25,28692.0,1.5,2026-08-03
B,NQU6,SHORT,1.0,30265.5,30265.75,1786715160,NQ|NQU6|PDH|2026-08-14|1786715100,30250.5,1786715160,300,{},True,False,TARGET_HIT,2.5,15.0,14.8,1.48,1.5,0,close_1m,1786715160,10.0,200.0,900,0930_1000,pdh_sweep,1,ENTERED,30275.5,30250.5,1.5,2026-08-14
